volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
1.4924386e7,93.4879,92.455,94.2,94.27,91.65,2022-01-11T05:00:00.0,143074
1.3339184e7,95.0667,95.16,95.11,96.23,93.78,2022-01-12T05:00:00.0,132864
2.367983e7,96.7412,96.5,95.62,98.105,95.3031,2022-01-13T05:00:00.0,206362
1.8384993e7,96.3514,94.44,97.36,97.43,94.4,2022-01-14T05:00:00.0,161331
1.9920161e7,94.0017,95.53,92.87,95.95,92.54,2022-01-18T05:00:00.0,192481
1.9043766e7,91.3649,93.72,90.0,94.78,89.77,2022-01-19T05:00:00.0,182952
2.4701342e7,87.5264,90.28,85.07,90.33,84.93,2022-01-20T05:00:00.0,241456
2.9716319e7,82.909,84.22,81.93,85.14,81.52,2022-01-21T05:00:00.0,296769
2.9769629e7,80.8644,80.27,82.95,83.04,77.64,2022-01-24T05:00:00.0,274878
2.212838e7,81.0481,80.92,80.72,82.42,79.65,2022-01-25T05:00:00.0,200869
2.0974673e7,82.8552,83.245,81.97,84.785,80.61,2022-01-26T05:00:00.0,210601
2.2693965e7,80.347,83.51,78.72,83.695,78.3901,2022-01-27T05:00:00.0,212981
2.4434646e7,77.4144,77.37,79.27,79.28,75.52,2022-01-28T05:00:00.0,243055
2.1898195e7,81.019,78.96,82.27,82.31,78.02,2022-01-31T05:00:00.0,177830
1.5237402e7,81.2735,82.2,81.45,82.39,80.42,2022-02-01T05:00:00.0,156157
1.9862826e7,83.8681,82.92,84.51,84.7,82.54,2022-02-02T05:00:00.0,174861
1.9598165e7,83.185,82.67,81.97,85.18,81.71,2022-02-03T05:00:00.0,183402
1.5657509e7,81.1127,81.222,81.17,82.19,79.84,2022-02-04T05:00:00.0,153253
1.1799784e7,81.1523,81.36,80.87,82.04,80.48,2022-02-07T05:00:00.0,107389
1.8315742e7,83.3225,81.15,84.12,84.4,81.0,2022-02-08T05:00:00.0,162000
2.2386914e7,86.8099,84.6,88.12,88.78,83.56,2022-02-09T05:00:00.0,205675
3.3820696e7,92.0738,89.19,91.02,94.64,88.48,2022-02-10T05:00:00.0,293452
3.099998e7,91.6354,91.28,89.76,94.5799,88.95,2022-02-11T05:00:00.0,276084
2.3499096e7,90.9525,91.99,89.86,93.17,88.71,2022-02-14T05:00:00.0,207798
2.6983929e7,94.4464,91.01,96.0,96.5,91.01,2022-02-15T05:00:00.0,237191
1.5573596e7,95.1827,94.44,96.06,96.49,93.57,2022-02-16T05:00:00.0,167502
1.7943285e7,94.4745,95.04,93.73,96.0,93.49,2022-02-17T05:00:00.0,185467
1.9530513e7,91.0761,94.53,90.8,94.68,88.895,2022-02-18T05:00:00.0,206023
2.4825717e7,91.0902,89.84,90.57,93.97,88.67,2022-02-22T05:00:00.0,249009
1.9135407e7,88.7793,91.47,87.31,91.87,87.07,2022-02-23T05:00:00.0,198898
2.4472315e7,86.3863,84.13,88.83,88.94,83.79,2022-02-24T05:00:00.0,262780
1.5008658e7,89.3692,87.9635,90.1,90.48,87.28,2022-02-25T05:00:00.0,161092
1.7269788e7,88.4458,88.45,88.86,89.75,87.1598,2022-02-28T05:00:00.0,161363
2.0794836e7,86.559,88.56,86.26,89.84,84.66,2022-03-01T05:00:00.0,183406
2.83987e7,91.8128,87.17,93.3,94.07,87.03,2022-03-02T05:00:00.0,246068
2.2099752e7,89.9948,91.62,89.18,92.19,88.385,2022-03-03T05:00:00.0,207762
2.8221728e7,82.9239,87.42,81.91,87.42,80.515,2022-03-04T05:00:00.0,284774
2.6715511e7,77.5944,81.76,75.7,82.97,75.625,2022-03-07T05:00:00.0,254721
2.8343183e7,77.3373,76.25,77.16,80.25,73.93,2022-03-08T05:00:00.0,280028
1.9647851e7,79.2627,79.97,79.44,80.49,77.54,2022-03-09T05:00:00.0,182073
2.1691955e7,75.3013,77.735,75.72,77.735,73.81,2022-03-10T05:00:00.0,201918
2.2786509e7,73.5912,76.655,72.82,76.7,72.635,2022-03-11T05:00:00.0,203499
2.4892144e7,70.1985,71.75,69.4,72.48,68.96,2022-03-14T04:00:00.0,219153
2.2778964e7,71.7533,70.048,73.11,73.53,68.34,2022-03-15T04:00:00.0,197096
3.5722045e7,78.3528,76.47,79.67,79.71,76.15,2022-03-16T04:00:00.0,282028
